3,25.17,52,5,1.98,306,0.01,0.01,1,0.46,1.35
4,25.17,52,5,1.97,346,0.01,0.01,1,1.57,5.69
5,25.17,52,5,2.02,385,0.01,0.01,1,1.91,7.67
6,25.17,52,5,2.01,373,0.01,0.01,1,1.48,5.87
7,25.17,52,5,2.27,376,0.01,0.01,1,2.49,10.41
8,25.17,52,5,2.11,416,0.01,0.01,1,2.89,14.08
9,25.17,52,5,2.14,409,0.01,0.01,1,3.91,18.52
10,25.17,52,5,2.08,440,0.01,0.01,1,4.26,21.98
11,25.17,52,5,2.29,515,0.01,0.01,1,6.05,38.51
12,25.17,52,5,2.19,549,0.01,0.01,1,5.38,34.65
13,25.17,52,5,2.28,564,0.01,0.01,1,7.89,53.64
14,25.17,52,5,2.15,564,0.01,0.01,1,6.34,41.58
15,25.17,52,5,2.19,575,0.01,0.01,1,7.1,50.75
16,25.17,52,5,1.96,530,0.01,0.01,1,6.97,46
17,25.17,52,5,1.78,548,0.01,0.01,1,7.11,49.89
18,25.17,52,5,1.8,530,0.01,0.01,1,6.46,40.86
19,25.17,52,5,1.85,554,0.01,0.01,1,6.01,41.75
20,25.17,52,5,1.69,550,0.01,0.01,1,6.95,45.74
21,25.17,52,5,1.6,553,0.01,0.01,1,6.18,43.49
22,25.17,52,5,1.57,527,0.01,0.01,1,5.82,36.79
23,25.17,52,5,1.74,554,0.01,0.01,1,6.35,43.4
24,25.17,52,5,1.53,560,0.01,0.01,1,6.22,41.29
1,25.17,52,10,1.93,272,0.01,0.01,0.01,0,0
2,25.17,52,10,2.02,278,0.01,0.01,0.01,0.55,0.73
3,25.17,52,10,1.85,281,0.01,0.01,0.01,0.45,0.6
4,25.17,52,10,1.76,321,0.01,0.01,0.01,1.74,2.92
5,25.17,52,10,1.93,360,0.01,0.01,0.01,2.02,3.81
6,25.17,52,10,1.92,344,0.01,0.01,0.01,2.73,5.17
7,25.17,52,10,2.26,373,0.01,0.01,0.01,3.15,6.76
8,25.17,52,10,2.25,381,0.01,0.01,0.01,3.86,8.67
9,25.17,52,10,2.1,389,0.01,0.01,0.01,5.28,12.42
10,25.17,52,10,2.03,411,0.01,0.01,0.01,5.41,13.48
11,25.17,52,10,2.14,472,0.01,0.01,0.01,7.91,22.48
