18,0.282608696,0.5,0.5,-0.444444444,-0.340059429,0.213618718,-0.155844156,-0.155844156,-0.155844156,0.083304765,0.294892044
19,0.326086957,0.5,0.5,-0.444444444,-0.368767563,0.210785857,-0.155844156,-0.155844156,-0.155844156,0.06658391,0.241014341
20,0.369565217,0.5,0.5,-0.444444444,-0.387906319,0.216451579,-0.155844156,-0.155844156,-0.155844156,0.074944338,0.260589285
21,0.413043478,0.5,0.5,-0.444444444,-0.397475697,0.222117301,-0.155844156,-0.155844156,-0.155844156,0.059616887,0.226659382
22,0.456521739,0.5,0.5,-0.444444444,-0.435753209,0.256111636,-0.155844156,-0.155844156,-0.155844156,0.061939228,0.24586147
23,0.5,0.5,0.5,-0.444444444,-0.445322587,0.250445913,-0.155844156,-0.155844156,-0.155844156,0.070764124,0.290044915
24,-0.5,0.5,0.5,-0.444444444,-0.158241247,-0.432273633,-0.064935065,-0.155844156,-0.155844156,-0.177261886,-0.339149716
25,-0.456521739,0.5,0.5,-0.444444444,-0.129533113,-0.418109327,-0.064935065,-0.155844156,-0.155844156,-0.157289754,-0.318456203
26,-0.413043478,0.5,0.5,-0.444444444,-0.201303448,-0.415276466,-0.064935065,-0.155844156,-0.155844156,-0.1610055,-0.32255762
27,-0.369565217,0.5,0.5,-0.444444444,-0.167810625,-0.273633407,-0.064935065,-0.155844156,-0.155844156,-0.128028259,-0.27222205
28,-0.326086957,0.5,0.5,-0.444444444,-0.129533113,-0.194313293,-0.064935065,-0.155844156,-0.155844156,-0.114558682,-0.242579991
29,-0.282608696,0.5,0.5,-0.444444444,-0.134317802,-0.197146155,-0.064935065,-0.155844156,-0.155844156,-0.094122081,-0.20659938
30,-0.239130435,0.5,0.5,-0.444444444,-0.062547467,-0.143321792,-0.064935065,-0.155844156,-0.155844156,-0.089012931,-0.189634428
31,-0.195652174,0.5,0.5,-0.444444444,-0.115179046,-0.075333123,-0.064935065,-0.155844156,-0.155844156,-0.066718459,-0.142654563
32,-0.152173913,0.5,0.5,-0.444444444,-0.067332156,-0.075333123,-0.064935065,-0.155844156,-0.155844156,-0.027238663,-0.068456203
33,-0.108695652,0.5,0.5,-0.444444444,-0.134317802,0.018151296,-0.064935065,-0.155844156,-0.155844156,-0.021665045,-0.026137038
34,-0.065217391,0.5,0.5,-0.444444444,-0.033839333,0.151295772,-0.064935065,-0.155844156,-0.155844156,0.041502628,0.147427466
35,-0.02173913,0.5,0.5,-0.444444444,-0.105609668,0.278774525,-0.064935065,-0.155844156,-0.155844156,0.075408806,0.318754833
36,0.02173913,0.5,0.5,-0.444444444,-0.043408711,0.270275942,-0.064935065,-0.155844156,-0.155844156,0.099561151,0.374869673
37,0.065217391,0.5,0.5,-0.444444444,-0.091255601,0.287273109,-0.064935065,-0.155844156,-0.155844156,0.087949447,0.359396146
38,0.108695652,0.5,0.5,-0.444444444,-0.105609668,0.298604554,-0.064935065,-0.155844156,-0.155844156,0.094916469,0.377666094
39,0.152173913,0.5,0.5,-0.444444444,-0.19173407,0.253278775,-0.064935065,-0.155844156,-0.155844156,0.089342851,0.326398383
40,0.195652174,0.5,0.5,-0.444444444,-0.263504405,0.292938831,-0.064935065,-0.155844156,-0.155844156,0.099096683,0.375801813
41,0.239130435,0.5,0.5,-0.444444444,-0.277858472,0.247613052,-0.064935065,-0.155844156,-0.155844156,0.066119442,0.269351403
42,0.282608696,0.5,0.5,-0.444444444,-0.268289094,0.278774525,-0.064935065,-0.155844156,-0.155844156,0.075873274,0.313534848
43,0.326086957,0.5,0.5,-0.444444444,-0.33527474,0.230615885,-0.064935065,-0.155844156,-0.155844156,0.103741365,0.340566914
44,0.369565217,0.5,0.5,-0.444444444,-0.344844118,0.29010597,-0.064935065,-0.155844156,-0.155844156,0.076337742,0.323229106
45,0.413043478,0.5,0.5,-0.444444444,-0.387906319,0.247613052,-0.064935065,-0.155844156,-0.155844156,0.076337742,0.312789136
46,0.456521739,0.5,0.5,-0.444444444,-0.354413496,0.329766027,-0.064935065,-0.155844156,-0.155844156,0.095380938,0.381021798
47,0.5,0.5,0.5,-0.444444444,-0.38312163,0.292938831,-0.064935065,-0.155844156,-0.155844156,0.088413915,0.356599725
48,-0.5,0.5,0.5,-0.444444444,-0.186949381,-0.40111216,0.844155844,-0.155844156,-0.155844156,-0.177261886,-0.339149716
49,-0.456521739,0.5,0.5,-0.444444444,-0.14388718,-0.367117826,0.844155844,-0.155844156,-0.155844156,-0.154038477,-0.313236218
50,-0.413043478,0.5,0.5,-0.444444444,-0.186949381,-0.389780716,0.844155844,-0.155844156,-0.155844156,-0.156825286,-0.315659783
51,-0.369565217,0.5,0.5,-0.444444444,-0.186949381,-0.239639073,0.844155844,-0.155844156,-0.155844156,-0.120596768,-0.259172087
52,-0.326086957,0.5,0.5,-0.444444444,-0.119963735,-0.13765607,0.844155844,-0.155844156,-0.155844156,-0.108520595,-0.225055756
53,-0.282608696,0.5,0.5,-0.444444444,-0.14388718,-0.160318959,0.844155844,-0.155844156,-0.155844156,-0.095051018,-0.207904376
54,-0.239130435,0.5,0.5,-0.444444444,-0.057762778,-0.078165985,0.844155844,-0.155844156,-0.155844156,-0.081116972,-0.165212355
55,-0.195652174,0.5,0.5,-0.444444444,-0.105609668,-0.061168818,0.844155844,-0.155844156,-0.155844156,-0.056500159,-0.11823249
56,-0.152173913,0.5,0.5,-0.444444444,-0.072116845,-0.04417165,0.844155844,-0.155844156,-0.155844156,-0.00494419,-0.012527792
57,-0.108695652,0.5,0.5,-0.444444444,-0.153456558,0.071975658,0.844155844,-0.155844156,-0.155844156,-0.002157381,0.020283543
58,-0.065217391,0.5,0.5,-0.444444444,-0.0481934,0.173958661,0.844155844,-0.155844156,-0.155844156,0.063797101,0.21827012
59,-0.02173913,0.5,0.5,-0.444444444,-0.124748424,0.363760361,0.844155844,-0.155844156,-0.155844156,0.079589019,0.355294729
60,0.02173913,0.5,0.5,-0.444444444,-0.062547467,0.358094639,0.844155844,-0.155844156,-0.155844156,0.11024392,0.430798085
61,0.065217391,0.5,0.5,-0.444444444,-0.110394357,0.307103137,0.844155844,-0.155844156,-0.155844156,0.093058597,0.380089658
62,0.108695652,0.5,0.5,-0.444444444,-0.091255601,0.352428916,0.844155844,-0.155844156,-0.155844156,0.103741365,0.422595251
63,0.152173913,0.5,0.5,-0.444444444,-0.196518759,0.298604554,0.844155844,-0.155844156,-0.155844156,0.11256626,0.394444617
64,0.195652174,0.5,0.5,-0.444444444,-0.273073783,0.309935998,0.844155844,-0.155844156,-0.155844156,0.126035838,0.436204498
65,0.239130435,0.5,0.5,-0.444444444,-0.277858472,0.307103137,0.844155844,-0.155844156,-0.155844156,0.091665192,0.341499054
66,0.282608696,0.5,0.5,-0.444444444,-0.258719716,0.298604554,0.844155844,-0.155844156,-0.155844156,0.099096683,0.381581082
67,0.326086957,0.5,0.5,-0.444444444,-0.330490051,0.292938831,0.844155844,-0.155844156,-0.155844156,0.11024392,0.396308897
68,0.369565217,0.5,0.5,-0.444444444,-0.368767563,0.332598888,0.844155844,-0.155844156,-0.155844156,0.091665192,0.3903432
69,0.413043478,0.5,0.5,-0.444444444,-0.378336941,0.281607386,0.844155844,-0.155844156,-0.155844156,0.085162638,0.345786899
70,0.456521739,0.5,0.5,-0.444444444,-0.340059429,0.3609275,0.844155844,-0.155844156,-0.155844156,0.089807319,0.396308897
71,0.5,0.5,0.5,-0.444444444,-0.407045075,0.315601721,0.844155844,-0.155844156,-0.155844156,0.098167747,0.378225378
72,-0.5,0.5,0.5,-0.444444444,-0.206088137,-0.418109327,-0.155844156,-0.064935065,-0.155844156,-0.177261886,-0.339149716
73,-0.456521739,0.5,0.5,-0.444444444,-0.134317802,-0.412443605,-0.155844156,-0.064935065,-0.155844156,-0.155431882,-0.316405495
74,-0.413043478,0.5,0.5,-0.444444444,-0.167810625,-0.406777883,-0.155844156,-0.064935065,-0.155844156,-0.158683159,-0.319388343
75,-0.369565217,0.5,0.5,-0.444444444,-0.177380003,-0.284964852,-0.155844156,-0.064935065,-0.155844156,-0.123383577,-0.267374921
76,-0.326086957,0.5,0.5,-0.444444444,-0.139102491,-0.165984682,-0.155844156,-0.064935065,-0.155844156,-0.106198254,-0.225428612
77,-0.282608696,0.5,0.5,-0.444444444,-0.124748424,-0.194313293,-0.155844156,-0.064935065,-0.155844156,-0.095979954,-0.210514369
78,-0.239130435,0.5,0.5,-0.444444444,-0.072116845,-0.157486098,-0.155844156,-0.064935065,-0.155844156,-0.078794631,-0.17043234
79,-0.195652174,0.5,0.5,-0.444444444,-0.129533113,-0.083831707,-0.155844156,-0.064935065,-0.155844156,-0.052319945,-0.114690357
80,-0.152173913,0.5,0.5,-0.444444444,-0.072116845,-0.04417165,-0.155844156,-0.064935065,-0.155844156,0.007131983,0.025689956
81,-0.108695652,0.5,0.5,-0.444444444,-0.139102491,-0.021508761,-0.155844156,-0.064935065,-0.155844156,-0.00494419,-0.000223541
82,-0.065217391,0.5,0.5,-0.444444444,-0.033839333,0.176791522,-0.155844156,-0.064935065,-0.155844156,0.080053488,0.274571388
83,-0.02173913,0.5,0.5,-0.444444444,-0.119963735,0.329766027,-0.155844156,-0.064935065,-0.155844156,0.074015401,0.337956921
84,0.02173913,0.5,0.5,-0.444444444,-0.038624022,0.287273109,-0.155844156,-0.064935065,-0.155844156,0.134860733,0.484675788
85,0.065217391,0.5,0.5,-0.444444444,-0.09604029,0.29010597,-0.155844156,-0.064935065,-0.155844156,0.109779451,0.430052372
86,0.108695652,0.5,0.5,-0.444444444,-0.09604029,0.301437415,-0.155844156,-0.064935065,-0.155844156,0.12278456,0.453728733
87,0.152173913,0.5,0.5,-0.444444444,-0.172595314,0.273108803,-0.155844156,-0.064935065,-0.155844156,0.128358179,0.465100844
88,0.195652174,0.5,0.5,-0.444444444,-0.263504405,0.261777358,-0.155844156,-0.064935065,-0.155844156,0.13068052,0.47591367
89,0.239130435,0.5,0.5,-0.444444444,-0.28742785,0.21928444,-0.155844156,-0.064935065,-0.155844156,0.107921579,0.374310389
90,0.282608696,0.5,0.5,-0.444444444,-0.244365649,0.230615885,-0.155844156,-0.064935065,-0.155844156,0.108850515,0.362192566
91,0.326086957,0.5,0.5,-0.444444444,-0.33527474,0.26744308,-0.155844156,-0.064935065,-0.155844156,0.143221161,0.499030747
92,0.369565217,0.5,0.5,-0.444444444,-0.368767563,0.256111636,-0.155844156,-0.064935065,-0.155844156,0.116282006,0.40935886
93,0.413043478,0.5,0.5,-0.444444444,-0.359198185,0.24194733,-0.155844156,-0.064935065,-0.155844156,0.07680221,0.291349912
94,0.456521739,0.5,0.5,-0.444444444,-0.340059429,0.295771692,-0.155844156,-0.064935065,-0.155844156,0.117210942,0.395376757
95,0.5,0.5,0.5,-0.444444444,-0.392691008,0.335431749,-0.155844156,-0.064935065,-0.155844156,0.11024392,0.433221649
96,-0.5,0.5,0.5,-0.444444444,-0.249150338,-0.40111216,-0.155844156,0.844155844,-0.155844156,-0.177261886,-0.339149716
97,-0.456521739,0.5,0.5,-0.444444444,-0.14388718,-0.395446438,-0.155844156,0.844155844,-0.155844156,-0.147071454,-0.3044741
98,-0.413043478,0.5,0.5,-0.444444444,-0.210872826,-0.361452104,-0.155844156,0.844155844,-0.155844156,-0.1507872,-0.308202661
99,-0.369565217,0.5,0.5,-0.444444444,-0.186949381,-0.239639073,-0.155844156,0.844155844,-0.155844156,-0.110378468,-0.244817128
100,-0.326086957,0.5,0.5,-0.444444444,-0.177380003,-0.148987514,-0.155844156,0.844155844,-0.155844156,-0.09458655,-0.204175815
101,-0.282608696,0.5,0.5,-0.444444444,-0.139102491,-0.171650404,-0.155844156,0.844155844,-0.155844156,-0.093193145,-0.201006539
102,-0.239130435,0.5,0.5,-0.444444444,-0.067332156,-0.123491764,-0.155844156,0.844155844,-0.155844156,-0.065325054,-0.150111684
103,-0.195652174,0.5,0.5,-0.444444444,-0.139102491,-0.049837373,-0.155844156,0.844155844,-0.155844156,-0.036528027,-0.076099753
104,-0.152173913,0.5,0.5,-0.444444444,-0.091255601,-0.04417165,-0.155844156,0.844155844,-0.155844156,0.026175178,0.059806287
105,-0.108695652,0.5,0.5,-0.444444444,-0.139102491,0.037981324,-0.155844156,0.844155844,-0.155844156,0.009454324,0.063907704
106,-0.065217391,0.5,0.5,-0.444444444,-0.052978089,0.210785857,-0.155844156,0.844155844,-0.155844156,0.101419024,0.35902329
107,-0.02173913,0.5,0.5,-0.444444444,-0.115179046,0.352428916,-0.155844156,0.844155844,-0.155844156,0.086556042,0.37225968
108,0.02173913,0.5,0.5,-0.444444444,-0.038624022,0.343930333,-0.155844156,0.844155844,-0.155844156,0.174340529,0.616480411
109,0.065217391,0.5,0.5,-0.444444444,-0.129533113,0.341097471,-0.155844156,0.844155844,-0.155844156,0.139040947,0.566144841
110,0.108695652,0.5,0.5,-0.444444444,-0.09604029,0.363760361,-0.155844156,0.844155844,-0.155844156,0.15622627,0.599888316
111,0.152173913,0.5,0.5,-0.444444444,-0.186949381,0.284440248,-0.155844156,0.844155844,-0.155844156,0.13068052,0.45596587
112,0.195652174,0.5,0.5,-0.444444444,-0.296997228,0.335431749,-0.155844156,0.844155844,-0.155844156,0.159477547,0.593176906
113,0.239130435,0.5,0.5,-0.444444444,-0.292212539,0.309935998,-0.155844156,0.844155844,-0.155844156,0.110708388,0.397427466
114,0.282608696,0.5,0.5,-0.444444444,-0.258719716,0.3609275,-0.155844156,0.844155844,-0.155844156,0.144150097,0.56241628
115,0.326086957,0.5,0.5,-0.444444444,-0.354413496,0.295771692,-0.155844156,0.844155844,-0.155844156,0.167373506,0.537807779
116,0.369565217,0.5,0.5,-0.444444444,-0.387906319,0.326933165,-0.155844156,0.844155844,-0.155844156,0.117210942,0.454288018
117,0.413043478,0.5,0.5,-0.444444444,-0.378336941,0.278774525,-0.155844156,0.844155844,-0.155844156,0.108386047,0.379530374
118,0.456521739,0.5,0.5,-0.444444444,-0.344844118,0.3609275,-0.155844156,0.844155844,-0.155844156,0.11024392,0.460626571
119,0.5,0.5,0.5,-0.444444444,-0.421399142,0.358094639,-0.155844156,0.844155844,-0.155844156,0.126035838,0.515063558
120,-0.5,0.5,0.5,-0.444444444,-0.234796271,-0.415276466,-0.155844156,-0.155844156,-0.064935065,-0.177261886,-0.339149716
121,-0.456521739,0.5,0.5,-0.444444444,-0.100824979,-0.429440772,-0.155844156,-0.155844156,-0.064935065,-0.157754223,-0.317896919
122,-0.413043478,0.5,0.5,-0.444444444,-0.186949381,-0.440772217,-0.155844156,-0.155844156,-0.064935065,-0.158683159,-0.319388343
123,-0.369565217,0.5,0.5,-0.444444444,-0.172595314,-0.279299129,-0.155844156,-0.155844156,-0.064935065,-0.114558682,-0.253765674
124,-0.326086957,0.5,0.5,-0.444444444,-0.153456558,-0.154653237,-0.155844156,-0.155844156,-0.064935065,-0.106662722,-0.224310044
125,-0.282608696,0.5,0.5,-0.444444444,-0.134317802,-0.214143322,-0.155844156,-0.155844156,-0.064935065,-0.112700809,-0.239410715
126,-0.239130435,0.5,0.5,-0.444444444,-0.043408711,-0.18581471,-0.155844156,-0.155844156,-0.064935065,-0.078330163,-0.173788045
127,-0.195652174,0.5,0.5,-0.444444444,-0.119963735,-0.078165985,-0.155844156,-0.155844156,-0.064935065,-0.04070824,-0.093064704
128,-0.152173913,0.5,0.5,-0.444444444,-0.081686223,-0.041338789,-0.155844156,-0.155844156,-0.064935065,-0.006337595,-0.003392818
129,-0.108695652,0.5,0.5,-0.444444444,-0.115179046,-0.04417165,-0.155844156,-0.155844156,-0.064935065,-0.002157381,-0.009731371
130,-0.065217391,0.5,0.5,-0.444444444,-0.0481934,0.196621551,-0.155844156,-0.155844156,-0.064935065,0.088413915,0.289672059
131,-0.02173913,0.5,0.5,-0.444444444,-0.076901534,0.321267443,-0.155844156,-0.155844156,-0.064935065,0.059616887,0.261148569
132,0.02173913,0.5,0.5,-0.444444444,-0.024269955,0.270275942,-0.155844156,-0.155844156,-0.064935065,0.169695847,0.598956176
133,0.065217391,0.5,0.5,-0.444444444,-0.100824979,0.270275942,-0.155844156,-0.155844156,-0.064935065,0.096309874,0.349701888
134,0.108695652,0.5,0.5,-0.444444444,-0.086470912,0.301437415,-0.155844156,-0.155844156,-0.064935065,0.139505415,0.475727242
135,0.152173913,0.5,0.5,-0.444444444,-0.167810625,0.264610219,-0.155844156,-0.155844156,-0.064935065,0.126500306,0.459321575
136,0.195652174,0.5,0.5,-0.444444444,-0.282643161,0.275941664,-0.155844156,-0.155844156,-0.064935065,0.127429242,0.443848047
137,0.239130435,0.5,0.5,-0.444444444,-0.263504405,0.216451579,-0.155844156,-0.155844156,-0.064935065,0.109314983,0.354176161
138,0.282608696,0.5,0.5,-0.444444444,-0.244365649,0.261777358,-0.155844156,-0.155844156,-0.064935065,0.090271788,0.364056847
139,0.326086957,0.5,0.5,-0.444444444,-0.320920673,0.236281607,-0.155844156,-0.155844156,-0.064935065,0.133467329,0.432475937
140,0.369565217,0.5,0.5,-0.444444444,-0.349628807,0.258944497,-0.155844156,-0.155844156,-0.064935065,0.09212966,0.336838353
141,0.413043478,0.5,0.5,-0.444444444,-0.368767563,0.230615885,-0.155844156,-0.155844156,-0.064935065,0.074015401,0.259843573
142,0.456521739,0.5,0.5,-0.444444444,-0.296997228,0.26744308,-0.155844156,-0.155844156,-0.064935065,0.091200724,0.345786899
143,0.5,0.5,0.5,-0.444444444,-0.38312163,0.318434582,-0.155844156,-0.155844156,-0.064935065,0.083769233,0.343736191
144,-0.5,0.5,0.5,-0.444444444,-0.210872826,-0.40111216,-0.155844156,-0.155844156,0.844155844,-0.177261886,-0.339149716
145,-0.456521739,0.5,0.5,-0.444444444,-0.091255601,-0.418109327,-0.155844156,-0.155844156,0.844155844,-0.152180604,-0.311931222
146,-0.413043478,0.5,0.5,-0.444444444,-0.163025936,-0.358619242,-0.155844156,-0.155844156,0.844155844,-0.15589635,-0.31398193
147,-0.369565217,0.5,0.5,-0.444444444,-0.167810625,-0.245304795,-0.155844156,-0.155844156,0.844155844,-0.104340381,-0.233072161
148,-0.326086957,0.5,0.5,-0.444444444,-0.14388718,-0.134823208,-0.155844156,-0.155844156,0.844155844,-0.088548463,-0.19615941
149,-0.282608696,0.5,0.5,-0.444444444,-0.148671869,-0.168817543,-0.155844156,-0.155844156,0.844155844,-0.108520595,-0.229716457
150,-0.239130435,0.5,0.5,-0.444444444,-0.024269955,-0.160318959,-0.155844156,-0.155844156,0.844155844,-0.061609309,-0.145078127
151,-0.195652174,0.5,0.5,-0.444444444,-0.100824979,-0.047004512,-0.155844156,-0.155844156,0.844155844,-0.043030581,-0.076659037
152,-0.152173913,0.5,0.5,-0.444444444,-0.086470912,-0.06683454,-0.155844156,-0.155844156,0.844155844,0.004345174,0.006115012
153,-0.108695652,0.5,0.5,-0.444444444,-0.115179046,0.020984157,-0.155844156,-0.155844156,0.844155844,0.02060156,0.070619114
154,-0.065217391,0.5,0.5,-0.444444444,-0.014700577,0.233448746,-0.155844156,-0.155844156,0.844155844,0.103741365,0.378784662
155,-0.02173913,0.5,0.5,-0.444444444,-0.062547467,0.329766027,-0.155844156,-0.155844156,0.844155844,0.072621997,0.306823439
156,0.02173913,0.5,0.5,-0.444444444,-0.019485266,0.372258944,-0.155844156,-0.155844156,0.844155844,0.189203511,0.660850284
157,0.065217391,0.5,0.5,-0.444444444,-0.081686223,0.372258944,-0.155844156,-0.155844156,0.844155844,0.117210942,0.43601807
158,0.108695652,0.5,0.5,-0.444444444,-0.062547467,0.403420418,-0.155844156,-0.155844156,0.844155844,0.152510524,0.606972581
159,0.152173913,0.5,0.5,-0.444444444,-0.172595314,0.275941664,-0.155844156,-0.155844156,0.844155844,0.146472438,0.518419263
160,0.195652174,0.5,0.5,-0.444444444,-0.258719716,0.326933165,-0.155844156,-0.155844156,0.844155844,0.152974992,0.59093977
161,0.239130435,0.5,0.5,-0.444444444,-0.249150338,0.275941664,-0.155844156,-0.155844156,0.844155844,0.12278456,0.422595251
162,0.282608696,0.5,0.5,-0.444444444,-0.225226893,0.343930333,-0.155844156,-0.155844156,0.844155844,0.101883492,0.439187346
163,0.326086957,0.5,0.5,-0.444444444,-0.301781917,0.332598888,-0.155844156,-0.155844156,0.844155844,0.145543502,0.513572134
164,0.369565217,0.5,0.5,-0.444444444,-0.344844118,0.341097471,-0.155844156,-0.155844156,0.844155844,0.109779451,0.471625825
165,0.413043478,0.5,0.5,-0.444444444,-0.359198185,0.26744308,-0.155844156,-0.155844156,0.844155844,0.093058597,0.346719039
166,0.456521739,0.5,0.5,-0.444444444,-0.277858472,0.343930333,-0.155844156,-0.155844156,0.844155844,0.11767541,0.469947973
167,0.5,0.5,0.5,-0.444444444,-0.378336941,0.3609275,-0.155844156,-0.155844156,0.844155844,0.111637324,0.430611657
168,-0.5,0.5,0.5,-0.111111111,-0.186949381,-0.454936523,-0.155844156,-0.155844156,-0.155844156,-0.177261886,-0.339149716
169,-0.456521739,0.5,0.5,-0.111111111,-0.14388718,-0.437939356,-0.155844156,-0.155844156,-0.155844156,-0.151716136,-0.325540469
170,-0.413043478,0.5,0.5,-0.111111111,-0.225226893,-0.429440772,-0.155844156,-0.155844156,-0.155844156,-0.156360818,-0.327964033
171,-0.369565217,0.5,0.5,-0.111111111,-0.268289094,-0.316126325,-0.155844156,-0.155844156,-0.155844156,-0.096444422,-0.284712728
172,-0.326086957,0.5,0.5,-0.111111111,-0.186949381,-0.205644738,-0.155844156,-0.155844156,-0.155844156,-0.083439313,-0.268120633
173,-0.282608696,0.5,0.5,-0.111111111,-0.19173407,-0.250970517,-0.155844156,-0.155844156,-0.155844156,-0.050462072,-0.242766419
174,-0.239130435,0.5,0.5,-0.111111111,-0.029054644,-0.168817543,-0.155844156,-0.155844156,-0.155844156,-0.030954408,-0.213124361
175,-0.195652174,0.5,0.5,-0.111111111,-0.033839333,-0.146154653,-0.155844156,-0.155844156,-0.155844156,0.002022833,-0.177516606
176,-0.152173913,0.5,0.5,-0.111111111,-0.105609668,-0.123491764,-0.155844156,-0.155844156,-0.155844156,0.067977315,-0.107606091
177,-0.108695652,0.5,0.5,-0.111111111,-0.139102491,-0.061168818,-0.155844156,-0.155844156,-0.155844156,0.074015401,-0.087844719
178,-0.065217391,0.5,0.5,-0.111111111,-0.086470912,0.111635715,-0.155844156,-0.155844156,-0.155844156,0.190132447,0.079940516
179,-0.02173913,0.5,0.5,-0.111111111,-0.086470912,0.224950163,-0.155844156,-0.155844156,-0.155844156,0.261196079,0.222557965
180,0.02173913,0.5,0.5,-0.111111111,-0.067332156,0.222117301,-0.155844156,-0.155844156,-0.155844156,0.266305229,0.260402857
181,0.065217391,0.5,0.5,-0.111111111,-0.153456558,0.213618718,-0.155844156,-0.155844156,-0.155844156,0.255622461,0.219947973
182,0.108695652,0.5,0.5,-0.111111111,-0.067332156,0.227783024,-0.155844156,-0.155844156,-0.155844156,0.266769698,0.21827012
183,0.152173913,0.5,0.5,-0.111111111,-0.182164692,0.233448746,-0.155844156,-0.155844156,-0.155844156,0.224038625,0.176883096
184,0.195652174,0.5,0.5,-0.111111111,-0.210872826,0.230615885,-0.155844156,-0.155844156,-0.155844156,0.260267143,0.254250732
185,0.239130435,0.5,0.5,-0.111111111,-0.258719716,0.190955828,-0.155844156,-0.155844156,-0.155844156,0.236579266,0.180425229
186,0.282608696,0.5,0.5,-0.111111111,-0.296997228,0.196621551,-0.155844156,-0.155844156,-0.155844156,0.277916934,0.257233581
187,0.326086957,0.5,0.5,-0.111111111,-0.349628807,0.207952995,-0.155844156,-0.155844156,-0.155844156,0.270485443,0.250149315
188,0.369565217,0.5,0.5,-0.111111111,-0.354413496,0.188122967,-0.155844156,-0.155844156,-0.155844156,0.249584375,0.202423737
189,0.413043478,0.5,0.5,-0.111111111,-0.268289094,0.210785857,-0.155844156,-0.155844156,-0.155844156,0.230076711,0.167188838
190,0.456521739,0.5,0.5,-0.111111111,-0.363982874,0.264610219,-0.155844156,-0.155844156,-0.155844156,0.254693525,0.254996444
191,0.5,0.5,0.5,-0.111111111,-0.402260386,0.258944497,-0.155844156,-0.155844156,-0.155844156,0.24308182,0.202050881
192,-0.5,0.5,0.5,-0.111111111,-0.148671869,-0.429440772,-0.064935065,-0.155844156,-0.155844156,-0.177261886,-0.339149716
193,-0.456521739,0.5,0.5,-0.111111111,0.004438179,-0.418109327,-0.064935065,-0.155844156,-0.155844156,-0.141033368,-0.319015487
194,-0.413043478,0.5,0.5,-0.111111111,-0.14388718,-0.418109327,-0.064935065,-0.155844156,-0.155844156,-0.149858263,-0.3244219
195,-0.369565217,0.5,0.5,-0.111111111,-0.115179046,-0.265134823,-0.064935065,-0.155844156,-0.155844156,-0.090870804,-0.274272758
196,-0.326086957,0.5,0.5,-0.111111111,-0.105609668,-0.205644738,-0.064935065,-0.155844156,-0.155844156,-0.067182927,-0.251342109
197,-0.282608696,0.5,0.5,-0.111111111,-0.052978089,-0.202811877,-0.064935065,-0.155844156,-0.155844156,-0.024916322,-0.215547926
198,-0.239130435,0.5,0.5,-0.111111111,0.009222868,-0.140488931,-0.064935065,-0.155844156,-0.155844156,-0.016555895,-0.197277978
